row,legacyResourceId,handle,title,vendor,productType,status,onlineStoreUrl,variant_count,variant_skus,variant_barcodes,existing_sources,existing_identifiers
2385,7987305513071,decorte-skinific-nail-lacquer-salon-quality-long-wear-polish,DECORTÉ Skinific Nail Lacquer - Salon-Quality Long-Wear Polish,DECORTÉ,,ACTIVE,https://japansprime.com/products/decorte-skinific-nail-lacquer-salon-quality-long-wear-polish,1,1134263193,,"{""legacyResourceId"":""7987305513071""}",{}
2386,7987305545839,kose-predia-thalasso-hair-mask-n-deep-hydrating-spa-treatment,Kose Predia Thalasso Hair Mask N - Deep Hydrating Marine Spa Treatment,Kose,,ACTIVE,https://japansprime.com/products/kose-predia-thalasso-hair-mask-n-deep-hydrating-spa-treatment,1,1134418736,,"{""legacyResourceId"":""7987305545839""}",{}
2387,7987305578607,one-by-kose-the-wrinkless-s-advanced-wrinkle-repair-serum,ONE BY KOSE The Wrinkless S - Advanced Wrinkle Repair Serum,Kose,,ACTIVE,https://japansprime.com/products/one-by-kose-the-wrinkless-s-advanced-wrinkle-repair-serum,1,1134434563,,"{""legacyResourceId"":""7987305578607""}",{}
2388,7987305611375,kose-sekkisei-blue-instant-deep-hydration-essence-radiant-glow,Kose Sekkisei Blue Instant Deep Hydration Essence - Radiant Glow,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-blue-instant-deep-hydration-essence-radiant-glow,1,1134590763,,"{""legacyResourceId"":""7987305611375""}",{}
2389,7987305644143,kose-visee-fluff-design-eyebrow-powder-natural-soft-matte-finish,Kose Visee Fluff Design Eyebrow Powder - Natural Soft Matte Finish,Kose,,ACTIVE,https://japansprime.com/products/kose-visee-fluff-design-eyebrow-powder-natural-soft-matte-finish,1,1134594135,,"{""legacyResourceId"":""7987305644143""}",{}
2390,7987305676911,kose-sekkisei-brightening-cleansing-oil-250ml,Kose Sekkisei Brightening Cleansing Oil - 250ml Deep Pore Purifier,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-brightening-cleansing-oil-250ml,1,1134658641,,"{""legacyResourceId"":""7987305676911""}",{}
2391,7987305709679,decorte-aq-hair-mist-luxurious-hydration-radiant-shine,DECORTÉ AQ Hair Mist - Luxurious Hydration & Radiant Shine 200ml,DECORTÉ,,ACTIVE,https://japansprime.com/products/decorte-aq-hair-mist-luxurious-hydration-radiant-shine,1,1134660055,,"{""legacyResourceId"":""7987305709679""}",{}
2392,7987305742447,kose-blend-berry-makeup-keep-mist-hydration-glow,Kose Blend Berry Makeup Keep Mist - Long-Lasting Hydration & Radiant Glow,Kose,,ACTIVE,https://japansprime.com/products/kose-blend-berry-makeup-keep-mist-hydration-glow,1,1134705222,,"{""legacyResourceId"":""7987305742447""}",{}
2393,7987305775215,kose-blend-berry-cheer-me-curl-keep-waterproof-mascara,Kose Blend Berry Cheer Me Curl & Keep Waterproof Mascara,Kose,,ACTIVE,https://japansprime.com/products/kose-blend-berry-cheer-me-curl-keep-waterproof-mascara,1,1134705683,,"{""legacyResourceId"":""7987305775215""}",{}
2394,7987305807983,kose-magnifique-micro-patch-ha-targeted-hyaluronic-acid-skincare,Kose Magnifique Micro Patch HA - Targeted Hyaluronic Acid Skincare,Kose,,ACTIVE,https://japansprime.com/products/kose-magnifique-micro-patch-ha-targeted-hyaluronic-acid-skincare,1,1135158541,,"{""legacyResourceId"":""7987305807983""}",{}
2395,7987305840751,kose-fasio-ultra-waterproof-liquid-eyeliner-smudge-proof-definition,Kose Fasio Ultra Waterproof Liquid Eyeliner - Smudge-Proof Definition,Kose,,ACTIVE,https://japansprime.com/products/kose-fasio-ultra-waterproof-liquid-eyeliner-smudge-proof-definition,1,1135221475,,"{""legacyResourceId"":""7987305840751""}",{}
2396,7987305873519,kose-fasio-ultra-waterproof-mascara-curl-long-lasting-lift-definition,Kose Fasio Ultra Waterproof Mascara Curl - Long-Lasting Lift & Definition,Kose,,ACTIVE,https://japansprime.com/products/kose-fasio-ultra-waterproof-mascara-curl-long-lasting-lift-definition,1,1135221479,,"{""legacyResourceId"":""7987305873519""}",{}
2397,7987305906287,decorte-skin-shadow-designing-palette,DECORTÉ Skin Shadow Designing Palette - Luxury 4-Tone Eyeshadow,DECORTÉ,,ACTIVE,https://japansprime.com/products/decorte-skin-shadow-designing-palette,1,1135230824,,"{""legacyResourceId"":""7987305906287""}",{}
2398,7987305939055,decorte-sun-shelter-multi-protection-extreme-comfort-spf30-pa-sunscreen,Decorté Sun Shelter Multi Protection Extreme Comfort SPF30 PA+++,Decorté,,ACTIVE,https://japansprime.com/products/decorte-sun-shelter-multi-protection-extreme-comfort-spf30-pa-sunscreen,1,1135319786,,"{""legacyResourceId"":""7987305939055""}",{}
2399,7987305971823,kose-visee-detail-fit-mascara-precision-defined-lashes,Kose Visee Detail Fit Mascara - Ultra-Slim Precision Brush for Defined Lashes,Kose,,ACTIVE,https://japansprime.com/products/kose-visee-detail-fit-mascara-precision-defined-lashes,1,1135618817,,"{""legacyResourceId"":""7987305971823""}",{}
2400,7987306004591,kose-sekkisei-blue-breathing-my-glow-foundation-radiant-hydrated-skin,Kose Sekkisei Blue Breathing My Glow Foundation - Radiant Hydrated Skin,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-blue-breathing-my-glow-foundation-radiant-hydrated-skin,1,1135628519,,"{""legacyResourceId"":""7987306004591""}",{}
2401,7987306037359,kose-predia-blue-algae-spa-shampoo-mineral-hair-mask-sachet-set,Kose Predia Blue Algae Spa Shampoo & Mineral Hair Mask Sachet Set,Kose,,ACTIVE,https://japansprime.com/products/kose-predia-blue-algae-spa-shampoo-mineral-hair-mask-sachet-set,1,1136070604,,"{""legacyResourceId"":""7987306037359""}",{}
2402,7987306070127,kose-visee-avant-single-eye-color,Kose Visee Avant Single Eye Color - High Pigment Japanese Eyeshadow,Kose,,ACTIVE,https://japansprime.com/products/kose-visee-avant-single-eye-color,1,1074903743,,"{""legacyResourceId"":""7987306070127""}",{}
2403,7987306102895,kose-esprique-vinyl-glow-rouge-high-shine-moisturizing-lipstick,Kose Esprique Vinyl Glow Rouge - High-Shine Moisturizing Japanese Lipstick,Kose,,ACTIVE,https://japansprime.com/products/kose-esprique-vinyl-glow-rouge-high-shine-moisturizing-lipstick,1,1098147603,,"{""legacyResourceId"":""7987306102895""}",{}
2404,7987306135663,kose-predia-spa-et-mer-wrinkle-confort-milk-marine-anti-aging-moisturizer,Kose Predia Spa et Mer Wrinkle Confort Milk - Marine Anti-Aging Moisturizer,Kose,,ACTIVE,https://japansprime.com/products/kose-predia-spa-et-mer-wrinkle-confort-milk-marine-anti-aging-moisturizer,1,1098905426,,"{""legacyResourceId"":""7987306135663""}",{}
2405,7987306168431,kose-visee-riche-browns-creamy-pencil-eyeliner,Kose Visee Riche Browns Creamy Pencil Eyeliner - Smudge-Proof Definition,Kose,,ACTIVE,https://japansprime.com/products/kose-visee-riche-browns-creamy-pencil-eyeliner,1,1105323135,,"{""legacyResourceId"":""7987306168431""}",{}
2406,7987306201199,kose-sekkisei-herbal-gel-6-in-1-brightening-multi-benefit-moisturizer,Kose Sekkisei Herbal Gel 6-in-1 Brightening Multi-Benefit Moisturizer,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-herbal-gel-6-in-1-brightening-multi-benefit-moisturizer,1,1118752502,,"{""legacyResourceId"":""7987306201199""}",{}
2407,7987306233967,kose-carte-hd-moisture-balm-ceramide-relief-sensitive-skin,Kose Carte HD Moisture Balm - Ceramide Relief for Sensitive Skin,Kose,,ACTIVE,https://japansprime.com/products/kose-carte-hd-moisture-balm-ceramide-relief-sensitive-skin,1,1124409585,,"{""legacyResourceId"":""7987306233967""}",{}
2408,7987306266735,kose-fasio-waterproof-eyebrow-pencil-long-lasting-drop-shaped-core,Kose Fasio Waterproof Eyebrow Pencil - Long-Lasting Drop-Shaped Core,Kose,,ACTIVE,https://japansprime.com/products/kose-fasio-waterproof-eyebrow-pencil-long-lasting-drop-shaped-core,1,1126883613,,"{""legacyResourceId"":""7987306266735""}",{}
2409,7987306299503,kose-carte-hd-moisture-emulsion-deep-barrier-repair-hydrator,Kose Carte HD Moisture Emulsion - Deep Barrier Repair Hydrator,Kose,,ACTIVE,https://japansprime.com/products/kose-carte-hd-moisture-emulsion-deep-barrier-repair-hydrator,1,1130343382,,"{""legacyResourceId"":""7987306299503""}",{}
2410,7987306332271,kose-carte-hd-moisture-install-all-in-one-gel,Kose Carte HD Moisture Install All-In-One Gel - Deep Heparinoid Hydration,Kose,,ACTIVE,https://japansprime.com/products/kose-carte-hd-moisture-install-all-in-one-gel,1,1130344232,,"{""legacyResourceId"":""7987306332271""}",{}
2411,7987306365039,kose-je-laime-ip-thalasso-repair-cuticle-bond-hair-oil,Kose Je l'aime iP Thalasso Repair Cuticle Bond Hair Oil - 80ml,Kose,,ACTIVE,https://japansprime.com/products/kose-je-laime-ip-thalasso-repair-cuticle-bond-hair-oil,1,1131123043,,"{""legacyResourceId"":""7987306365039""}",{}
2412,7987306397807,kose-softymo-deep-cleansing-oil-minions-limited-edition-230ml,Kose Softymo Deep Cleansing Oil Minions Limited Edition - 230ml,Kose,,ACTIVE,https://japansprime.com/products/kose-softymo-deep-cleansing-oil-minions-limited-edition-230ml,1,1133580805,,"{""legacyResourceId"":""7987306397807""}",{}
2413,7987306430575,one-by-kose-melanoshot-w-brightening-serum,One By Kose Melanoshot W Brightening Serum - Anti-Dark Spot Treatment,Kose,,ACTIVE,https://japansprime.com/products/one-by-kose-melanoshot-w-brightening-serum,1,1133660320,,"{""legacyResourceId"":""7987306430575""}",{}
2414,7987306463343,kose-sekkisei-melty-off-cleansing-gel-radiant-makeup-remover-170g,Kose Sekkisei Melty Off Cleansing Gel - Radiant Makeup Remover 170g,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-melty-off-cleansing-gel-radiant-makeup-remover-170g,1,1134590756,,"{""legacyResourceId"":""7987306463343""}",{}
2415,7987306496111,kose-sekkisei-moisturizing-gel-cleanser-140ml,Kose Sekkisei Moisturizing Gel Cleanser - Gentle Hydrating Facial Wash,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-moisturizing-gel-cleanser-140ml,1,1134590758,,"{""legacyResourceId"":""7987306496111""}",{}
2416,7987306528879,kose-esprique-purely-veil-cheek-natural-radiant-glow-blush,Kose Esprique Purely Veil Cheek - Natural Radiant Glow Blush,Kose,,ACTIVE,https://japansprime.com/products/kose-esprique-purely-veil-cheek-natural-radiant-glow-blush,1,1074533525,,"{""legacyResourceId"":""7987306528879""}",{}
2417,7987306561647,kose-sekkisei-cleansing-cream-brightening-japanese-makeup-remover,Kose Sekkisei Cleansing Cream - Brightening Japanese Makeup Remover,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-cleansing-cream-brightening-japanese-makeup-remover,1,1075360078,,"{""legacyResourceId"":""7987306561647""}",{}
2418,7987306594415,kose-stephen-knoll-premium-sleek-deep-repair-serum,Kose Stephen Knoll Premium Sleek Deep Repair Serum - Frizz Control,Kose,,ACTIVE,https://japansprime.com/products/kose-stephen-knoll-premium-sleek-deep-repair-serum,1,1082733747,,"{""legacyResourceId"":""7987306594415""}",{}
2419,7987306627183,kose-je-laime-amino-supreme-hair-mask-intensive-repair-hydration,Kose Je l'aime Amino Supreme Hair Mask - Intensive Repair & Hydration,Kose,,ACTIVE,https://japansprime.com/products/kose-je-laime-amino-supreme-hair-mask-intensive-repair-hydration,1,1086418194,,"{""legacyResourceId"":""7987306627183""}",{}
2420,7987306659951,kose-maihada-shiny-drop-skin-care-concealer,Kose Maihada Shiny Drop Skin Care Concealer - Hydrating & Brightening,Kose,,ACTIVE,https://japansprime.com/products/kose-maihada-shiny-drop-skin-care-concealer,1,1086734853,,"{""legacyResourceId"":""7987306659951""}",{}
2421,7987306692719,kose-visee-riche-glossy-rich-eyeshadow-luminous-palette,Kose Visee Riche Glossy Rich Eyeshadow - Luminous 4-Color Palette,Kose,,ACTIVE,https://japansprime.com/products/kose-visee-riche-glossy-rich-eyeshadow-luminous-palette,1,1088126025,,"{""legacyResourceId"":""7987306692719""}",{}
2422,7987306725487,kose-fasio-multi-face-stick-waterproof-3-in-1-lip-eye-cheek-color,"Kose Fasio Multi Face Stick Waterproof - 3-in-1 Lip, Eye & Cheek Color",Kose,,ACTIVE,https://japansprime.com/products/kose-fasio-multi-face-stick-waterproof-3-in-1-lip-eye-cheek-color,1,1104281366,,"{""legacyResourceId"":""7987306725487""}",{}
2423,7987306758255,kose-stephen-knoll-shake-straight-hair-primer,Kose Stephen Knoll Shake & Straight Hair Primer - Frizz-Free Sleek Hair,Kose,,ACTIVE,https://japansprime.com/products/kose-stephen-knoll-shake-straight-hair-primer,1,1105241074,,"{""legacyResourceId"":""7987306758255""}",{}
2424,7987306791023,decorte-aq-moisturizing-essence-primer-spf-25-pa-luminous-makeup-base,Decorté AQ Moisturizing Essence Primer SPF 25 PA++ - Luminous Makeup Base,DECORTÉ,,ACTIVE,https://japansprime.com/products/decorte-aq-moisturizing-essence-primer-spf-25-pa-luminous-makeup-base,1,1108477176,,"{""legacyResourceId"":""7987306791023""}",{}
2425,7987306856559,kose-decorte-aq-meliority-repair-emulsion-n,Kose DECORTÉ AQ Meliority Repair Emulsion n - Luxury Anti-Aging Moisturizer,DECORTÉ,,ACTIVE,https://japansprime.com/products/kose-decorte-aq-meliority-repair-emulsion-n,1,1108658223,,"{""legacyResourceId"":""7987306856559""}",{}
2426,7987306889327,decorte-phytotune-whitening-softener-brightening-clarifying-emulsion,Decorté Phytotune Whitening Softener - Brightening & Clarifying Emulsion,Decorté,,ACTIVE,https://japansprime.com/products/decorte-phytotune-whitening-softener-brightening-clarifying-emulsion,1,1114082593,,"{""legacyResourceId"":""7987306889327""}",{}
2427,7987306922095,stephen-knoll-repair-control-hair-pack-intensive-damage-recovery-220g,Stephen Knoll Repair & Control Hair Pack - Intensive Damage Recovery 220g,Stephen Knoll,,ACTIVE,https://japansprime.com/products/stephen-knoll-repair-control-hair-pack-intensive-damage-recovery-220g,1,1117529225,,"{""legacyResourceId"":""7987306922095""}",{}
2428,7987306954863,stephen-knoll-moisture-control-hair-pack-w,Stephen Knoll Moisture & Control Hair Pack W - Hydrating Mask for Frizz,Kose,,ACTIVE,https://japansprime.com/products/stephen-knoll-moisture-control-hair-pack-w,1,1117891474,,"{""legacyResourceId"":""7987306954863""}",{}
2429,7987306987631,stephen-knoll-madison-58-shine-finish-emulsion-kose,Stephen Knoll Madison 58 Shine Finish Emulsion - Kose Glossy Hair Treatment,Kose,,ACTIVE,https://japansprime.com/products/stephen-knoll-madison-58-shine-finish-emulsion-kose,1,1117987203,,"{""legacyResourceId"":""7987306987631""}",{}
2430,7987307020399,kose-phil-naturnt-ic-u-w-serum-intensive-vitamin-c-brightening-care,Kose Phil Naturnt IC.U W Serum - Intensive Vitamin C Brightening Care,Kose,,ACTIVE,https://japansprime.com/products/kose-phil-naturnt-ic-u-w-serum-intensive-vitamin-c-brightening-care,1,1118410016,,"{""legacyResourceId"":""7987307020399""}",{}
2431,7987307053167,decorte-kimono-urara-perfumed-body-lotion-200ml,Decorté Kimono Urara Perfumed Body Lotion - 200ml Luxury Hydrating Milk,Decorté,,ACTIVE,https://japansprime.com/products/decorte-kimono-urara-perfumed-body-lotion-200ml,1,1125984011,,"{""legacyResourceId"":""7987307053167""}",{}
2432,7987307085935,kose-stephen-knoll-bleach-care-master-shampoo-for-damaged-hair,Kose Stephen Knoll Bleach Care Master Shampoo for Damaged Hair,Kose,,ACTIVE,https://japansprime.com/products/kose-stephen-knoll-bleach-care-master-shampoo-for-damaged-hair,1,1128060096,,"{""legacyResourceId"":""7987307085935""}",{}
2433,7987307118703,kose-stephen-knoll-bleach-care-master-treatment,Stephen Knoll Bleach Care Master Treatment - Kose Professional Repair,Kose,,ACTIVE,https://japansprime.com/products/kose-stephen-knoll-bleach-care-master-treatment,1,1128060100,,"{""legacyResourceId"":""7987307118703""}",{}
2434,7987307151471,kose-stephen-knoll-bleach-care-master-emulsion-repair-for-bleached-hair,Kose Stephen Knoll Bleach Care Master Emulsion - Repair for Bleached Hair,Kose,,ACTIVE,https://japansprime.com/products/kose-stephen-knoll-bleach-care-master-emulsion-repair-for-bleached-hair,1,1128060102,,"{""legacyResourceId"":""7987307151471""}",{}
2435,7987307184239,decorte-aq-radiance-cleansing-foam-youth-renewing-facial-wash,Decorté AQ Radiance Cleansing Foam - Youth Renewing Facial Wash,Decorté,,ACTIVE,https://japansprime.com/products/decorte-aq-radiance-cleansing-foam-youth-renewing-facial-wash,1,1129482890,,"{""legacyResourceId"":""7987307184239""}",{}
2436,7987307217007,stephen-knoll-hydro-renew-mist-moisture-repair-250ml,Stephen Knoll Hydro Renew Mist Moisture & Repair - 250ml Hydrating Hair Mist,Kose,,ACTIVE,https://japansprime.com/products/stephen-knoll-hydro-renew-mist-moisture-repair-250ml,1,1130535253,,"{""legacyResourceId"":""7987307217007""}",{}
2437,7987307249775,kose-esprique-speed-finish-serum-bb-foundation-spf-50,Kose Esprique Speed Finish Serum BB Foundation SPF 50+ PA++++,Kose,,ACTIVE,https://japansprime.com/products/kose-esprique-speed-finish-serum-bb-foundation-spf-50,1,1130586871,,"{""legacyResourceId"":""7987307249775""}",{}
2438,7987307282543,kose-infinity-moisture-concentrate-foundation-spf-15-pa,Kose INFINITY Moisture Concentrate Foundation SPF 15 PA++ - Radiant Finish,Kose,,ACTIVE,https://japansprime.com/products/kose-infinity-moisture-concentrate-foundation-spf-15-pa,1,1133410811,,"{""legacyResourceId"":""7987307282543""}",{}
2439,7987307315311,kose-urumina-pure-glow-fixing-mist-70ml-radiant-makeup-setting-spray,Kose Urumina+ Pure Glow Fixing Mist - 70ml Radiant Makeup Setting Spray,Kose,,ACTIVE,https://japansprime.com/products/kose-urumina-pure-glow-fixing-mist-70ml-radiant-makeup-setting-spray,1,1134030954,,"{""legacyResourceId"":""7987307315311""}",{}
2440,7987307348079,kose-predia-fango-head-cleanse-spa-purifying-marine-clay-scalp-treatment,Kose Predia Fango Head Cleanse SPA - Purifying Marine Clay Scalp Treatment,Kose,,ACTIVE,https://japansprime.com/products/kose-predia-fango-head-cleanse-spa-purifying-marine-clay-scalp-treatment,1,1134594123,,"{""legacyResourceId"":""7987307348079""}",{}
2441,7987307380847,kose-suncut-prodefense-all-in-one-uv-mousse-light-up-spf-50,Kose Suncut Prodefense All In One UV Mousse Light Up SPF 50+ PA++++,Kose,,ACTIVE,https://japansprime.com/products/kose-suncut-prodefense-all-in-one-uv-mousse-light-up-spf-50,1,1134723101,,"{""legacyResourceId"":""7987307380847""}",{}
2442,7987307413615,kose-decorte-sun-shelter-very-water-resistant-sunscreen-spf-50-pa,Kose DECORTE Sun Shelter Very Water Resistant Sunscreen SPF 50+ PA++++,COSME DECORTE,,ACTIVE,https://japansprime.com/products/kose-decorte-sun-shelter-very-water-resistant-sunscreen-spf-50-pa,1,1135319779,,"{""legacyResourceId"":""7987307413615""}",{}
2443,7987307446383,kose-sekkisei-airy-skin-veil-brightening-uv-base-spf-50-pa,Kose Sekkisei Airy Skin Veil Brightening UV Base SPF 50+ PA++++,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-airy-skin-veil-brightening-uv-base-spf-50-pa,1,1136080837,,"{""legacyResourceId"":""7987307446383""}",{}
2444,7987307479151,kose-sekkisei-clear-wellness-airy-skin-veil-face-powder-hydrating-finish,Kose Sekkisei Clear Wellness Airy Skin Veil Face Powder - Hydrating Finish,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-clear-wellness-airy-skin-veil-face-powder-hydrating-finish,1,1136155127,,"{""legacyResourceId"":""7987307479151""}",{}
2445,7987307511919,kose-sekkisei-clear-wellness-airy-skin-veil-face-powder-refill,Kose Sekkisei Clear Wellness Airy Skin Veil Face Powder Refill - 6.5g,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-clear-wellness-airy-skin-veil-face-powder-refill,1,1136155128,,"{""legacyResourceId"":""7987307511919""}",{}
2446,7987307544687,kose-softymo-natu-savon-select-body-wash,Kose Softymo Natu Savon Select Body Wash - Botanical Gentle Cleanser,Kose,,ACTIVE,https://japansprime.com/products/kose-softymo-natu-savon-select-body-wash,1,1074090711,,"{""legacyResourceId"":""7987307544687""}",{}
2447,7987307577455,kose-decorte-aq-absolute-emulsion-micro-radiance,Kose DECORTE AQ Absolute Emulsion Micro Radiance - 200ml Luxury Hydration,Kose,,ACTIVE,https://japansprime.com/products/kose-decorte-aq-absolute-emulsion-micro-radiance,1,1125873119,,"{""legacyResourceId"":""7987307577455""}",{}
2448,7987307610223,kose-decorte-aq-repair-smooth-shampoo-luxury-hair-repair-shine,Kose DECORTÉ AQ Repair Smooth Shampoo - Luxury Hair Repair & Shine,Kose,,ACTIVE,https://japansprime.com/products/kose-decorte-aq-repair-smooth-shampoo-luxury-hair-repair-shine,1,1125953983,,"{""legacyResourceId"":""7987307610223""}",{}
2449,7987307642991,kose-sekkisei-miyabi-actirise-emulsion-radiant-resilient-skin,Kose Sekkisei Miyabi Actirise Emulsion - Radiant & Resilient Skin,Kose,,ACTIVE,https://japansprime.com/products/kose-sekkisei-miyabi-actirise-emulsion-radiant-resilient-skin,1,1126135753,,"{""legacyResourceId"":""7987307642991""}",{}
2450,7987307675759,kose-softymo-super-point-makeup-remover-waterproof-eye-lip-cleanser,Kose Softymo Super Point Makeup Remover - Waterproof Eye & Lip Cleanser,Kose,,ACTIVE,https://japansprime.com/products/kose-softymo-super-point-makeup-remover-waterproof-eye-lip-cleanser,1,1129342108,,"{""legacyResourceId"":""7987307675759""}",{}
2451,7987342278767,kose-esprique-lip-treatment-liquid-hydrating-gloss-repair,Kose Esprique Lip Treatment Liquid - Hydrating Gloss & Repair,Kose,,ACTIVE,https://japansprime.com/products/kose-esprique-lip-treatment-liquid-hydrating-gloss-repair,1,1074396736,,"{""legacyResourceId"":""7987342278767""}",{}
2452,7987342311535,kose-esprique-eclat-lift-bb-cream-spf-30-pa-plus-plus-plus,Kose Esprique Eclat Lift BB Cream SPF 30 PA+++ - Radiance & Firming Foundation,Kose,,ACTIVE,https://japansprime.com/products/kose-esprique-eclat-lift-bb-cream-spf-30-pa-plus-plus-plus,1,1074396710,,"{""legacyResourceId"":""7987342311535""}",{}
2453,7987342344303,kose-esprique-select-eye-color-n-luminous-single-eyeshadow,Kose Esprique Select Eye Color N - Luminous Single Eyeshadow,Kose,,ACTIVE,https://japansprime.com/products/kose-esprique-select-eye-color-n-luminous-single-eyeshadow,1,1075868273,,"{""legacyResourceId"":""7987342344303""}",{}
2454,7987342377071,kose-softymo-hyaluronic-acid-cleansing-gel-hydrating-makeup-remover,Kose Softymo Hyaluronic Acid Cleansing Gel - Hydrating Makeup Remover,Kose,,ACTIVE,https://japansprime.com/products/kose-softymo-hyaluronic-acid-cleansing-gel-hydrating-makeup-remover,1,1050953687,,"{""legacyResourceId"":""7987342377071""}",{}
2455,7987342442607,kose-stephen-knoll-premium-sleek-hydro-renew-mist-250ml,Kose Stephen Knoll Premium Sleek Hydro Renew Mist - 250ml Hair Hydration,Kose,,ACTIVE,https://japansprime.com/products/kose-stephen-knoll-premium-sleek-hydro-renew-mist-250ml,1,1082733923,,"{""legacyResourceId"":""7987342442607""}",{}
2456,7987342475375,kose-softymo-natu-savon-select-botanical-cleansing-foam-180ml,Kose Softymo Natu Savon Select Botanical Cleansing Foam - 180ml,Kose,,ACTIVE,https://japansprime.com/products/kose-softymo-natu-savon-select-botanical-cleansing-foam-180ml,1,1096526269,,"{""legacyResourceId"":""7987342475375""}",{}
2457,7987342508143,kose-predia-petite-mer-mineral-bb-powder-foundation-spf-20-pa,Kose Predia Petite Mer Mineral BB Powder Foundation SPF 20 PA++,Kose,,ACTIVE,https://japansprime.com/products/kose-predia-petite-mer-mineral-bb-powder-foundation-spf-20-pa,1,1094181777,,"{""legacyResourceId"":""7987342508143""}",{}
2458,7987342540911,kose-bioliss-veganee-botanical-hair-treatment-deep-hydration-repair,Kose Bioliss Veganee Botanical Hair Treatment - Deep Hydration & Repair,Kose,,ACTIVE,https://japansprime.com/products/kose-bioliss-veganee-botanical-hair-treatment-deep-hydration-repair,1,1099333033,,"{""legacyResourceId"":""7987342540911""}",{}
2459,7987342573679,kose-suncut-prodefense-uv-sunscreen-milk-spf-50-pa,Kose Suncut Prodefense UV Sunscreen Milk SPF 50+ PA++++,Kose,,ACTIVE,https://japansprime.com/products/kose-suncut-prodefense-uv-sunscreen-milk-spf-50-pa,1,1100031677,,"{""legacyResourceId"":""7987342573679""}",{}
2460,7987342606447,kose-blend-berry-prism-shine-glitter-eye-face-sparkle,Kose Blend Berry Prism Shine Glitter - Multi-Reflective Eye & Face Sparkle,Kose,,ACTIVE,https://japansprime.com/products/kose-blend-berry-prism-shine-glitter-eye-face-sparkle,1,1101350921,,"{""legacyResourceId"":""7987342606447""}",{}
2461,7987342639215,decorte-contouring-powder-eyebrow-professional-3-shade-palette,Decorté Contouring Powder Eyebrow - Professional 3-Shade Palette,Decorté,,ACTIVE,https://japansprime.com/products/decorte-contouring-powder-eyebrow-professional-3-shade-palette,1,1108697831,,"{""legacyResourceId"":""7987342639215""}",{}
2462,7987342671983,kose-fasio-powdery-tint-eyebrow,Kose Fasio Powdery Tint Eyebrow - Long-Lasting Waterproof Brow Tint,Kose,,ACTIVE,https://japansprime.com/products/kose-fasio-powdery-tint-eyebrow,1,1105809196,,"{""legacyResourceId"":""7987342671983""}",{}
2463,7987342737519,kose-je-laime-ip-thalasso-repair-shampoo-480ml-deep-hydration-repair,Kose Je l'aime iP Thalasso Repair Shampoo - 480ml Deep Hydration & Repair,Kose,,ACTIVE,https://japansprime.com/products/kose-je-laime-ip-thalasso-repair-shampoo-480ml-deep-hydration-repair,1,1111813079,,"{""legacyResourceId"":""7987342737519""}",{}
2464,7987342770287,kose-carte-hd-moisture-mist-lotion-intensive-hydration-for-sensitive-skin,Kose Carte HD Moisture Mist Lotion - Intensive Hydration for Sensitive Skin,Kose,,ACTIVE,https://japansprime.com/products/kose-carte-hd-moisture-mist-lotion-intensive-hydration-for-sensitive-skin,1,1124409591,,"{""legacyResourceId"":""7987342770287""}",{}
2465,7987342803055,kose-visee-nuance-matte-creator-eyeshadow-palette,Kose Visee Nuance Matte Creator Eyeshadow Palette - Sheer Matte Finish,Kose,,ACTIVE,https://japansprime.com/products/kose-visee-nuance-matte-creator-eyeshadow-palette,1,1126860080,,"{""legacyResourceId"":""7987342803055""}",{}
2466,7987342835823,kose-visee-accent-mascara-vibrant-color-smudge-proof,Kose Visee Accent Mascara - Vibrant Color Smudge-Proof Eye Makeup,Kose,,ACTIVE,https://japansprime.com/products/kose-visee-accent-mascara-vibrant-color-smudge-proof,1,1126860134,,"{""legacyResourceId"":""7987342835823""}",{}
2467,7987342868591,kose-fasio-airy-stay-bb-tint-moist-spf-35-pa,Kose Fasio Airy Stay BB Tint Moist SPF 35 PA+++ 30g,Kose,,ACTIVE,https://japansprime.com/products/kose-fasio-airy-stay-bb-tint-moist-spf-35-pa,1,1126860158,,"{""legacyResourceId"":""7987342868591""}",{}
2468,7987342901359,kose-infinity-beauty-hand-serum-wrinkle-bright,Kose Infinity Beauty Hand Serum Wrinkle & Bright - Anti-Aging Care,Kose,,ACTIVE,https://japansprime.com/products/kose-infinity-beauty-hand-serum-wrinkle-bright,1,1132356913,,"{""legacyResourceId"":""7987342901359""}",{}
